,,M_c,q,s1_z,s2_z,iota,d_L,t_c,psi,ra,dec,lambda_1,lambda_2,logL,logL_birth,nlive
labels,,$M_c$,$q$,$s_{1z}$,$s_{2z}$,$\iota$,$d_L$,$t_c$,$\psi$,$\alpha$,$\delta$,$\Lambda_1$,$\Lambda_2$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,,,,,,,
0,0.0,1.7173234881836017,0.8117406286747304,-0.020673889226496756,0.028464468294298856,0.12185023062771429,30.729732856305585,-0.8572395934547004,0.9622886657707033,5.443904839028446,-0.3310422454918191,4279.456005332164,2994.7502626396795,-5456.061799194656,,500
1,0.0,1.4091826755785573,0.5768844818062722,0.02728273476866039,0.0148084021882771,0.25785623580736705,30.0572229178446,-6.706884054539035,2.0113091751976007,5.510040836195616,-0.41449426893143454,202.6466048483133,635.6480786915808,-4646.190173068931,,499
2,0.0,1.7883309023376157,0.6157516493645637,-0.04718007590483284,0.013949739834511893,0.9680273451881221,20.747596789333077,-0.9913955032438988,1.5698129698743744,5.364636123435588,-0.35669389738836865,3863.2859951910627,4822.82573795757,-3784.6759379300597,,498
3,0.0,1.8291033565965211,0.3683079288563822,-0.011009073380469282,0.030581778948851876,2.239279889424151,34.5160608023005,-6.444555590534009,0.29486959319111816,5.726531553299774,-0.3780953623032812,1320.5087516460446,994.8753401111876,-2767.239379832711,,497
4,0.0,1.621545148685306,0.6147854570062643,0.03202088292489676,-0.01873701439100644,2.3687452827343285,37.41389400724756,-4.722122602326406,2.8516365728924495,5.682804149756678,-0.4897745761294223,2240.5463314502827,2800.808404838587,-2645.4480487700393,,496
5,0.0,1.478249007671059,0.4928914109887577,-0.0008818530401546246,0.043653045113447767,0.6817600148450405,36.72909823086049,-0.29401263352333373,0.4709936685850176,5.642752240636471,-0.2971993809595842,4155.840179425831,2381.4372107772874,-2321.1940488024193,,495
6,0.0,1.1568292957707136,0.2695405262589736,0.01741264151483439,-0.003266595629209411,2.5107313010362637,36.46775808433547,-4.7336170163065265,0.3628551643003458,5.77882433245791,-0.4966790408872349,2828.289698437654,4663.869216404276,-2108.9036341795136,,494
7,0.0,1.9290890976970017,0.3187662302148441,0.04109390656365079,-0.021683978861117326,2.388860417420441,40.70849852019034,-8.894893329196256,0.36671915317163234,5.491064090224665,-0.32229809705724954,1051.4806290957756,4415.7650985945165,-2092.907172309866,,493
8,0.0,1.9437787452158939,0.8224953061366637,0.02279601808597516,-0.032840107453567316,0.8587333999881074,55.96318916853044,-5.8855605052985975,2.7002324096634784,5.934588816956446,-0.236869992114835,1190.9113316359976,2880.669191694788,-1398.4108267893587,,492
9,0.0,1.8488926297343604,0.6233889474272296,0.015969085046462925,0.02898012335577141,2.2224625215812663,51.183524647216096,-3.419626638188431,1.0715522150600674,5.702100664370265,-0.44686125088846096,1916.6576163469529,4809.9240487568195,-1366.2692094721974,,491
10,0.0,1.1856696435042189,0.4797181823286415,0.0466198609609422,0.021144935176321183,1.713318059145702,24.969478242021243,-5.050855137621186,2.515267432610532,5.510385939010977,-0.3799766894438864,2460.8241588851233,1487.0780928328631,-1234.781653787328,,490
11,0.0,1.871591005875181,0.20890391376571593,0.042206390237149144,0.0026729421394849004,0.891102024150943,50.030880060569494,-8.349931798692829,1.1446225275946484,5.673287599576542,-0.31866561086893597,2708.2540432003752,4465.693647679961,-1174.1360572641784,,489
12,0.0,1.4963995935428287,0.20124373901078307,0.011725752912809126,0.03376055524692233,1.4398699116279965,30.580275563507712,-5.230495229296435,0.3224193114126489,5.982694125694482,-0.33274467233733346,3397.2036591249366,3035.0527316492603,-1140.9994458128924,,488
13,0.0,1.483780000694366,0.7817969851092963,0.039074173830230374,-0.010358658267790588,2.4753081461705855,50.38580743242723,-1.7880282512549783,1.5577118991783223,5.60347611505154,-0.24831902743758244,2647.251410510989,2602.2932235835474,-1096.9013055315613,,487
14,0.0,1.796353665392213,0.25776367946094314,0.0073100522854598685,0.022104623041805077,2.147375969707089,60.16320082726563,-7.9911079045481115,2.162504648021207,5.8194008440287615,-0.38651850191553183,846.3668164440163,4459.206671562459,-844.9710530213275,,486
15,0.0,1.5607359754554244,0.8157575007467446,0.004824323236764849,-0.041824879641718216,2.87347899232458,89.31374687288113,-7.338161237375928,1.4080232562734096,5.996664849633545,-0.2803230866791094,1161.7233190720056,4229.298549027264,-832.1245149404682,,485
16,0.0,1.810725183973243,0.3489637062159173,-0.006948922996380412,-0.0009445292791297605,1.3377854629320778,34.479351430943595,-6.290487722259465,2.8305175981377526,5.564990434158884,-0.34082966417524857,1709.2376680957277,2930.740576540419,-817.8113995062957,,484
17,0.0,1.8941795669179564,0.5003586796393837,-0.01652486924691106,-0.026643039912771817,1.466319718861158,23.149568134222434,-0.6694933772137563,2.0250424112701766,5.3589571452003755,-0.3660765921713083,3626.523693507102,137.43084545386307,-783.5724087240079,,483
18,0.0,1.2027928769298617,0.384382627680419,-0.0005023588000657303,-0.009286873041555621,2.166326899296373,37.814290196069344,-5.338599410032163,0.013364194889353342,5.750246137728876,-0.2071693542274224,443.1764466189081,3885.4466155323053,-779.0845542080449,,482
19,0.0,1.7968989890033003,0.4224884647012974,-0.016762227551122957,-0.043543957711836126,0.9733149606164773,53.58991194438306,-2.3771122460117926,1.3291301788173855,5.732095436713954,-0.1628225275515067,1869.8070721947768,1021.9532540427346,-742.6854541008614,,481
20,1.205432585731095e-294,1.0500379654533722,0.5565059509635142,-0.0009971647504387407,0.03476610085448158,2.302959303918827,47.82175652385242,-0.5954829629981653,1.2921161561006886,5.597016744890505,-0.33606919564963134,4717.718596203744,1538.5335274710899,-602.0441694195371,,480
21,6.265882240606222e-293,1.7476567442381212,0.8216419685200945,-0.04611467541659584,-0.011449332309726022,1.1257222204120727,60.420506463703134,-8.517980218335898,0.9662016145257801,5.708802452432672,-0.2585164685822921,2125.5661160803675,673.8389674314949,-598.0933034224098,,479
22,1.4476562350870405e-292,1.112151089162388,0.9389600302886585,-0.007633724381978492,-0.027607631761240304,0.5148837690635187,70.52738800861047,-5.988596543333098,1.1551268704862883,5.979352049861989,-0.18454528078531438,4388.337367685585,3543.4150707381464,-597.255891869307,,478
23,8.781348003541079e-292,1.0332508772878914,0.6795003493618543,-0.03174320645699173,0.03261252774727656,2.5267803465026564,57.378322908150125,-6.667630015193304,2.97960955863185,5.741286805074086,-0.3734382468878991,3014.976164603381,2050.748958072084,-595.4532078013599,,477
24,6.948771587997357e-248,1.5821992038359052,0.3476416200899669,-0.00620839397616102,-0.007008350554341056,1.5644564208931893,34.17894362457757,-9.548780511190104,2.7927475886903155,5.360608386820347,-0.26582907423023727,1811.4340353935365,3831.746847896088,-494.3735287426131,,476
25,1.2298810066698653e-246,1.5041084200611479,0.7026827708587953,0.0009146570617533309,-0.020526347859007466,1.1390316321790122,47.519843722712814,-6.652176165305288,2.37763631592279,5.3718624364072225,-0.3077017229910935,3318.107858364667,3228.0488790296445,-491.5000060284914,,475
26,1.1279083468084297e-239,1.1141652001005304,0.31612858893073387,-5.062410142267493e-06,0.033600465126231646,1.9016781162602134,30.48957580110061,-6.792809641630065,0.9821990795248318,5.246771039914392,-0.3068963038220648,4352.406425967965,526.2573012110727,-475.46846290274743,,474
27,2.271008238590116e-219,1.4607704313114414,0.6500321280840637,-0.011123131303679014,0.02554109188526754,1.445915121919158,50.57183062445277,-7.421162107565131,0.649762212217263,5.791785621871084,-0.12300783057183359,677.9403338318257,4743.96905789624,-428.7169020489582,,473
28,1.5136116973612197e-185,1.4299533469706127,0.18086235029036848,0.021731736252950593,0.010888882872935476,0.38931283978996273,98.60005500740453,-1.9564213086833675,0.7759279194825377,5.493197426098582,-0.41192707036130277,794.9509482276485,2599.6693911842694,-350.8347341305566,,472
29,4.59846391786403e-184,1.84557953061566,0.6586657647684183,-0.004261973639841911,-0.02800377405203547,1.3782531051315097,82.61770403087772,-3.8481968962101476,0.5607339496884773,5.980062843342837,-0.30335194868312326,676.4530190100493,1266.197129493478,-347.4209253681916,,471
30,1.8080566665977507e-144,1.9378593186627204,0.4998371815485586,0.04216447992379335,-0.04660511577570179,2.097885303501295,111.45047171082285,-1.0606850756270774,2.230619066351237,5.823148092571913,-0.2765096929199399,4072.970208269574,3365.6733428748475,-256.25099136163476,,470
31,6.963036606596157e-141,1.1194130718632724,0.29181727534175983,-0.018549481723261367,0.0012215498343026293,1.0361232506439326,50.54719863786309,-8.607914625167544,1.4545021975573245,5.526560596099675,-0.21881765405403214,3998.5470475501215,3728.306670858038,-247.99487301302733,,469
32,1.5883753434786327e-138,1.463212120552775,0.3164743129333285,0.030072376018017266,-0.04276822622192718,1.2787449408133271,58.538733834544686,-8.492424120907117,1.274658196507113,5.312591844696994,-0.4956861350738314,1151.8529052494198,2706.3589285352073,-242.5650217100063,,468
33,1.9789292447681594e-132,1.3411948119384545,0.9914257324458917,0.03817339087735086,0.02119809795852172,1.9897730960167017,56.18635145893076,-1.4962432549813443,0.2197925964330144,5.5669394030653905,-0.29027104497501405,2203.626693456995,4677.062927944672,-228.52966693637126,,467
34,1.7055463820700395e-125,1.1221766723817888,0.9495583618783034,-0.003391180009695828,-0.03888815811702029,2.621209198025808,115.84210955028898,-8.426142602728454,1.0121819805743637,5.705318526628822,-0.4407171975309551,3103.4943217063583,3077.5378828013377,-212.5602416802799,,466
35,6.53560547428531e-122,1.9592980053808327,0.5483211857747747,-0.0011446984800923543,-0.02824117563735351,2.0374234996568528,94.48748091277318,-2.9443023959105368,1.1231907768933767,5.428551875927573,-0.31590158378171135,1704.3739665810065,3783.3423525181497,-204.30910692560502,,465
36,6.962072635011474e-119,1.7777024917763795,0.22994240409776479,0.01005118490739805,-0.01816463072879737,2.022209759721553,95.60709340664755,-0.13634864810888558,2.450003199720053,5.559402117035798,-0.2728192744768144,288.4094257544123,3555.6777802570673,-197.33813941800562,,464
37,2.8965496693260516e-116,1.0590511863987193,0.5020805811891147,0.022012184378504274,0.02288558456892556,2.257326381233392,83.01801711757088,-5.681832682103356,1.508817823337867,5.6797170197963895,-0.44901050192591435,4675.098616268217,2114.276946886009,-191.3073411019679,,463
38,2.1411326996684597e-112,1.9685637489409915,0.48564079914549185,0.041408940142225445,0.040985683076999305,1.9836392587933669,99.11683808759453,-3.4445276309141466,2.9113126344464826,5.628956350113173,-0.5175592129692023,1155.8934909518205,2940.1822939276876,-182.39918600153393,,462
39,1.3293975355663883e-111,1.1488809481081415,0.16640728097082186,-0.03524030447174629,0.044525521255977155,0.3342984463506536,132.32283898812838,-0.35260872715725533,2.738214165371542,6.181294448224922,-0.22299191738846824,4147.049634340257,1058.5326952480577,-180.57321003762516,,461
40,8.22948328799518e-111,1.668405490555232,0.22090676360431122,0.049266937449193346,0.02273109653528374,2.127879667619094,98.05814415676092,-9.253553065398181,2.9905775697771597,5.977636668244945,-0.31218962935410755,4112.933465263358,2152.085969962064,-178.7502126676986,,460
41,6.995631984466244e-103,1.7779960175289018,0.8480844195947153,-0.0397997406259776,-0.042289162479071954,0.6874000507962719,145.9713238950912,-2.261633738769378,1.0756966277827378,5.519288934872288,-0.5533683952337639,2317.7893222382704,348.2973864498928,-160.49196920043676,,459
42,3.5599835359219874e-101,1.7077896602009461,0.30457847791790826,-0.011249955198693228,-0.047141007459674734,1.4427287094848757,103.08295228929195,-5.351592407320451,0.7091334098213617,5.760350771708781,-0.46149226226932694,2437.001070668238,2010.5230604069934,-156.5623290464022,,458
43,1.2177782164269011e-99,1.9942445878707762,0.5856904971057018,-0.03083937178963001,-0.03748350039243782,2.257873119865517,167.01908029569057,-5.966665465446197,1.422240130909053,5.80790483975375,-0.4975604234615713,379.48746762747174,4474.863167795429,-153.02988671613815,,457
44,1.3246300201807884e-96,1.4136313683729398,0.2402725713630729,-0.030952967027029946,0.01781004177844417,1.8109865141816615,73.65245437895129,-0.19278586922853158,2.4039339726064024,5.384749693831351,-0.35384126381080905,3108.3082735477874,2420.9797050999705,-146.03802631115022,,456
45,1.4918431453122781e-95,1.3601232036126567,0.22438817503459815,0.003726764453999866,0.0077325499527839195,2.001405618313297,68.22365643314383,-1.765571341185332,1.7628545083471203,5.470015265141478,-0.42216671392048627,2565.768642634524,781.8767160029782,-143.6165620427829,,455
46,2.5324216516227634e-94,1.0463449637866948,0.26068569297333744,-0.026395129608590563,0.023583273719556527,1.9742281973727662,85.69088668875716,-0.8275419532441557,2.3027842056524226,5.683574790374245,-0.5516000256088537,3708.714881780555,2815.1113656362727,-140.78481329606169,,454
47,7.588294041662082e-92,1.7841154893447329,0.5482039116231957,0.013387615791165361,0.01661914572049343,2.9609490532898697,197.31862134367745,-6.4623030018605725,0.008227751656252159,5.60779751106934,-0.2656852779701296,2837.8953800099284,2611.8196476998623,-135.0822123273681,,453
48,2.0830473547047816e-91,1.3388082221347466,0.5057530542827234,0.016747343690543204,0.045239792751649896,0.47794828007506207,142.80969085240486,-9.735283241034347,0.29216097805274593,5.631175429938922,-0.28417737281857675,1860.8171438018562,4954.625658970956,-134.0724021406578,,452
49,4.04586567222663e-91,1.5726490603296468,0.5891930368841608,-0.006936923928746189,-0.03955726148482768,0.6205213396757293,152.06803170761356,-9.276384225739243,0.40725549261722915,5.501538906791668,-0.4906730308746703,3459.8927293651427,1340.5199308569381,-133.40853849852124,,451
50,1.0932440958047381e-90,1.8796452322415034,0.8183028895422787,-0.028720504683916917,-0.02260685165321461,0.5590588708842814,216.44208755864912,-4.585216505739993,1.5464542874034117,5.780848601477132,-0.3747655651363343,4044.545901834541,1672.1492436083695,-132.41449943287384,,450
51,1.7328160908819651e-90,1.1844215085703076,0.9796688580309755,-0.011883318353875773,0.03437780320910504,0.8214315330106845,103.06538753684187,-5.868801638922692,0.4152179617050389,5.573246904584386,-0.05383788413772422,3355.8009521212507,666.4413206047016,-131.9539010603001,,449
52,1.0901508746643229e-89,1.7935783974068529,0.6084220961614031,-0.01491314340762722,-0.006057178746788752,1.0529524175422273,127.39443483059955,-4.631781629701937,1.3309819250345816,5.981003582950772,-0.31402704529247816,3915.845692397978,3885.1858379593564,-130.1147477468004,,448
53,1.647800876030959e-89,1.6117818752856983,0.39324629240971354,0.031264781889355914,0.0037038319204814457,1.462709456045691,102.22122254414107,-5.363484471373723,0.9696350146696473,5.627850886195322,-0.4045546646072694,1664.2411974667325,1770.0665903200552,-129.70162225405002,,447
54,1.1080072210899458e-86,1.4094427484270888,0.5788490070371071,0.04388792146858271,-0.04468680692709373,1.8437379087280887,82.78811302689176,-2.6353204068582503,1.1437615732269213,5.677621496705025,-0.3417905856132871,657.969662162673,2775.623450215218,-123.1907454660707,,446
55,2.3044222658547914e-86,1.4908979208084963,0.16173309759840243,0.027910625581395634,0.04122888929031317,2.0050369903428664,107.9193317271855,-8.9041375637065,2.3565711798706817,5.760587765075377,-0.32047792120821117,1680.224174482602,4319.488752546725,-122.45847857045236,,445
56,1.4583992746342163e-83,1.6203985598888944,0.36623993885354467,-0.03411027550337671,0.01086705229347358,1.0647767660711018,99.42854562980108,-2.6539883988864705,1.4664022853522207,5.364594798955237,-0.45025589549103023,827.4639328543942,3267.843472980467,-116.00821384561034,,444
57,1.900043236329239e-82,1.060696551808922,0.6466710234229307,-0.002947270237824505,0.035941714659364785,2.669700485392973,136.0286397327344,-0.03761778412117778,3.1381539743203564,5.5490078539571925,-0.40338476353114555,2381.8093519533168,1774.1342860256682,-113.44109155775134,,443
