,,M_c,q,s1_z,s2_z,iota,d_L,t_c,psi,ra,dec,lambda_1,lambda_2,logL,logL_birth,nlive
labels,,$M_c$,$q$,$s_{1z}$,$s_{2z}$,$\iota$,$d_L$,$t_c$,$\psi$,$\alpha$,$\delta$,$\Lambda_1$,$\Lambda_2$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,,,,,,,
0,0.0,1.6767814538452925,0.15375270621155412,0.01800961279041098,0.0030255536775760233,1.517013571363048,21.42209698390006,-6.379929713944659,0.8524053880203076,0.3103673079693005,0.1352924016512284,4464.1482874632675,1895.8814903720622,-910.1875667340072,,500
1,0.0,1.1966834469799745,0.7906153481044313,-0.025674616016977958,-0.005381380410849235,0.9728790333477993,20.29733498165054,-4.253965953662695,0.5449361173224339,0.1036493808550984,0.09223648100610968,793.4877898130866,355.60012981048493,-790.9486552655817,,499
2,9.110994354279808e-284,1.097864024324055,0.690157014118633,-0.01961886675288227,0.014193269569562794,0.6410780594052986,38.469690899510134,-7.907868745854176,0.7973093983817277,0.6002440843281551,0.04831685135541557,425.3846219329849,114.15755940369698,-622.7909961695149,,498
3,1.8587455724681046e-265,1.8943352615362787,0.35631128386356103,0.03193200847343816,0.03752005129453809,1.967457152677529,27.36118414608835,-8.405273983394112,0.22205001529886,0.48118408514659256,0.026368392061171458,3667.0180355767457,4768.904261781267,-580.6314594209047,,497
4,1.2195735283201722e-228,1.261095244204601,0.6572723702764559,-0.014733799720347406,0.02357153679796886,2.239179250286999,36.88386236626913,-4.121102037339113,0.7034745959761981,0.44168348699674626,0.03872889738229156,3302.4308168647385,1008.8343783664011,-495.8572115862384,,496
5,1.3093697337679026e-227,1.9598645842865277,0.4022961307167863,-0.012689717746132659,0.024750968574441007,1.2531923544300074,35.39264047906848,-3.8705975559836903,2.9892836134801755,0.5658437840894182,0.0847271233215873,3779.4687291657215,108.70465008230745,-493.48358182174917,,495
6,3.2565691617240682e-226,1.4657440226096738,0.19456272215920217,0.03847932216256336,-0.01033522666398641,2.376507309231988,35.73673475180968,-9.268917352374013,2.0067729234481537,0.2061107535684933,-0.05232030512768895,4114.399069612264,636.9518031612221,-490.2698683940988,,494
7,2.6289644313534926e-215,1.7105477014360326,0.1534529739966825,-0.0064383281790802785,-0.04501319504513435,1.2932520806961136,34.14410092293883,-4.655393639782137,1.1846535853103306,0.622702987086215,0.03490862654851838,2616.516391045893,4368.139556725348,-465.1555165916856,,493
8,1.1939892267510891e-193,1.2962667736209477,0.14607114700117318,0.026319404224959334,-0.03860624634551011,0.9492811605359097,33.98746182627157,-2.3616906087052865,2.9485127977628025,0.3203357386458847,0.09852982745746537,1239.4575257505912,1536.9676192884706,-415.2879345700203,,492
9,1.2585483064690772e-193,1.9158776624514937,0.7131291405565454,0.030917091711559014,0.03621286531938857,2.721987947472373,66.04009469248055,-9.628971265998675,1.9360081489595242,0.1883882499948743,0.04107824357704172,3242.6767490301445,4602.021327636436,-415.23527564310893,,491
10,2.821327581285503e-169,1.9284766448880928,0.9525677028536257,-0.023433495451817832,0.010237482668452258,1.0441321012341107,44.89704503134099,-8.274701194639418,1.7283802584007943,0.33680930663168274,0.012454660048713803,1382.0808592721035,2258.566286537047,-359.16598478259493,,490
11,3.583987919445076e-157,1.4113264228166704,0.724060836995096,0.018911975933802366,0.02194283844413121,1.8737128248917139,30.35561910020931,-4.907650221253077,2.2589536552047713,0.24801389236723548,0.03369380786578802,3728.53677781072,2419.1596499582492,-331.2956950899263,,489
12,3.131831837572209e-135,1.8952876869448536,0.793643786363537,-0.030583027299353072,0.027883566638112242,0.42748581048149664,88.66399496193975,-5.644365415291633,0.5160415967014056,0.45126038419823533,0.1274525551272257,4842.801553583874,4070.102704294872,-280.7736810834941,,488
13,1.0528826334245133e-120,1.1088494553391088,0.4221303750202919,0.024285738902524362,0.006847687838738195,1.2481911839577002,32.36501785616973,-8.188746825919484,2.52445715692534,0.2486302468694639,0.0015060915482308715,2035.5996668916043,2149.0667365174486,-247.3249910058593,,487
14,1.6771883704997308e-120,1.5865702499948873,0.29261563658341405,0.014048640066353785,0.04459828950990144,1.4050478679737028,37.79960851740452,-5.061417672897486,1.3289800606036395,0.44490454648523514,-0.07596006578453166,997.1136216604536,577.892664795635,-246.85940397115073,,486
15,2.151239922423442e-93,1.7287777282579853,0.4476605501913815,0.026063995586237385,0.030052699050280282,2.434104054791518,80.24456166776397,-4.822242808024695,0.3246490455949466,0.26890482179585007,-0.2016240475424682,2069.438092222253,4338.07490221008,-184.44068087871264,,485
16,1.4574087910999641e-90,1.5072921283963403,0.18162140829735873,0.04533720846574055,0.025505172450452945,2.37782267579597,65.98466790364157,-3.1763506601495557,2.8478243808001062,0.24585457296664892,-0.09816733751240997,3522.106217514951,1689.385327564743,-177.92230992546257,,484
17,3.7106951302735036e-82,1.4429631124127333,0.8733414526238249,0.032116967699940574,-0.03711174542441802,1.6564917751442123,47.33296915313221,-0.43396431787445877,2.6888110958563063,0.36379764891577343,-0.16552257215353094,3357.674662912272,4910.1727804279235,-158.56707001407048,,483
18,3.356972437178736e-78,1.9692566792462958,0.43210789775670455,-0.03343871920657713,0.049640751517543394,1.818337142091756,55.803246327858915,-2.2095161365041456,2.9128444947490313,0.33291648873097646,-0.016090323709003228,3041.049595748757,3902.746946023824,-149.45690936040052,,482
19,3.021687278961996e-76,1.952057474637155,0.5637891993649122,-0.024664984076659492,0.045924968032556954,1.157834606647782,68.75414367675569,-7.8382799830373,2.0167679751273386,0.37915813668930193,0.33912042838551915,4916.4142258044385,1756.0692876183036,-144.95696330481096,,481
20,2.2865010153343767e-71,1.142816476226506,0.4306335802652903,0.03471265999684302,0.019633881881999965,0.9127956557200222,59.74011575715612,-4.671973713911819,0.6232779445612426,0.5418218800693293,0.04065934336038669,1990.8944149926722,3358.955026752101,-133.72283050868285,,480
21,6.264449541895043e-70,1.3072414659281932,0.6304755927927903,-0.003719156269303414,-0.04769209926801021,1.1345158019328663,39.84826844696969,-8.659550667552514,3.035214053883519,0.26997509617153215,-0.13507595324700564,1539.1771163979495,4600.978683575651,-130.41237740179992,,479
22,2.2539474042267514e-61,1.918920730782098,0.5365129521379888,-0.0014970204522584823,0.00314600397738396,1.871738438723114,41.75107023466649,-9.751592907484223,1.6510127913754904,0.24723963154949985,-0.06432203014706267,3746.3842419520156,3451.2284808298823,-110.71131920598489,,478
23,7.372670988818588e-58,1.7792306635789952,0.9244900469194103,-0.029679671564173504,0.04528573321533673,1.7879735821204246,47.035879565420736,-4.411548318883501,1.4712850076123976,0.42186039104202294,0.06033425074576545,1776.510173752126,919.5885295363082,-102.61846695370741,,477
24,2.347153076507386e-57,1.7109585404053518,0.35541475890626695,-0.02366221377146216,-0.043621650929195926,2.874658856733232,131.99188417314355,-1.7922059027658044,0.6020984525456192,0.2988325641576662,-0.12882661182403896,3106.5032593469523,4982.875515732975,-101.46045877799456,,476
25,4.7012271489500326e-51,1.0189121672855885,0.549741938303586,0.04020183353718364,0.0015323746310803993,0.7511414730416501,65.41910568895251,-5.662876459952444,2.9936615022463724,0.3909716573841818,-0.05311991168498253,1142.554754153494,3694.2964541602096,-86.95032778681617,,475
26,2.0251382047460537e-48,1.7375043784366697,0.9087499458753057,0.028290146648517964,0.01570734690375919,3.0869829420104935,126.88457861356099,-7.173390283111258,2.0979934227815273,0.06628654925960825,0.004685883781371705,3405.9754105221673,1022.971523066627,-80.88475813050489,,474
27,2.2468753924043807e-47,1.4337398302647804,0.9191424271523356,-0.012016117471723417,-0.04366498410563733,0.3228254887328645,115.0585100280301,-9.129638157118002,2.6686658741115323,0.40402810405047435,0.010184926430294422,601.0546593530808,2295.588542414111,-78.478270448426,,473
28,2.9639776767435004e-46,1.9364911963786784,0.5060113293777456,-0.04648830712429386,0.006031799756156329,1.61968061869462,80.34841911725896,-5.488802445169805,2.528867774206296,0.19090490430758178,0.023118699205609605,4163.853655357046,2296.03430974733,-75.89869371606135,,472
29,7.990244130396422e-44,1.6794483555450321,0.5457248278334393,0.027249785149629238,0.038541490941213216,1.7065662399248247,68.54560030009013,-6.012102093829606,2.7767559099570254,0.3300786295066743,-0.10356800903061214,2587.1202275819196,4199.96706525274,-70.30183439221159,,471
30,3.727905042467362e-43,1.1200953410939294,0.5698490405040655,0.0001751112478423772,-0.02216696946545811,1.569794025944604,46.76977579577556,-1.4350423996961919,1.076912522223468,0.008912217579850279,-0.015645131302584672,282.7516235888117,2640.972246052514,-68.76162418796382,,470
31,4.6420292563326945e-42,1.1555241045221252,0.9126554512159762,-0.010528934858193617,-0.0011487932034666554,0.5177858920731649,90.98933774429267,-0.53193969643252,0.6104943342337377,0.05036798372998097,-0.07076321567182195,1811.9196031546414,2677.9735753535983,-66.23973390966766,,469
32,4.782940353300528e-42,1.7206717170341155,0.25661576971109196,0.02147901992636378,0.031166531154109528,1.198276205353065,95.44524131733024,-4.257523114477479,2.8611761387083194,0.5976391528780838,0.14212501999744942,4787.155707935123,577.6941277793412,-66.20983002596947,,468
33,1.0166543828818118e-41,1.9131224641343048,0.12769081060986787,-0.024169937130908425,-0.01626895547314995,1.5808343333074923,81.22667641810287,-8.63622292189219,1.124146846944342,0.43349866610587734,-0.022335390214782126,2912.189817834092,1445.1808723225956,-65.45578320756663,,467
34,1.0365023734958458e-41,1.8031735794298507,0.1516951907745608,-0.04952429393149924,0.018973094937124485,2.603266479738139,162.109615293474,-5.266035929660006,0.8181991719997405,0.6588013461417231,0.037410470147667185,131.8776915514197,3331.451954950245,-65.43644848422846,,466
35,5.734285213067953e-40,1.2371566309334572,0.7557633625989733,-0.04169280005178364,0.016698051443657685,1.0663053328992107,60.50736758943907,-0.3222522048195593,1.4921377072424713,0.20512739479197464,0.04559441440266289,807.7460764290901,243.96654935304184,-61.4232522271338,,465
36,1.939347852919917e-38,1.5957597684667564,0.5217622970108501,-0.047890230067056866,0.025131456179735848,1.7029307361803796,84.91430438817493,-4.447988516424841,0.8304122519202426,0.44308628924059507,0.14965114342977384,4928.022648518758,3748.2127365437077,-57.902193389778716,,464
37,1.490715465051974e-37,1.9095719897853636,0.6832599065102066,-0.029422597122092366,-0.009262844015988494,0.6503146820699298,157.92011177405263,-5.856172226612513,3.0909807451040567,0.23853045629155292,0.011134114913895252,274.8736365010529,2001.2493711675816,-55.86270387246127,,463
38,6.719623968778968e-37,1.968367830239224,0.794226337862682,-0.028936238751924727,-0.015472884878426865,0.8014235155257003,144.55503906178944,-0.9333683441316243,1.331177851759547,0.24084437472037448,0.03975809370436537,3217.980373170023,201.2323188199039,-54.35692785911487,,462
39,1.581617042173718e-35,1.9012079010329854,0.8986526647411233,-0.015376313842190584,0.04340348131820042,1.0301365711792374,102.61838435624576,-0.25640762544941786,1.890413730775349,0.07589632594122014,0.010926579252018759,4446.541492327787,3238.2966568241545,-51.19834210097879,,461
40,3.883953991769348e-34,1.0427675542933434,0.595845756865117,-0.020870982061851853,-0.009199493238469955,2.3492194815367164,68.92020193150921,-1.5891586332655194,1.025924803879294,0.1117568628649912,0.08049175329099362,1391.9522502014536,1480.3446290680079,-47.99735107129572,,460
41,4.050566490536226e-34,1.5682230452317696,0.7517499472599896,-0.04800130240633269,-0.01922323029735176,1.9393769551444646,92.27973877924843,-8.609423796490475,2.944056901316776,0.4818384684062081,0.16770963289107482,4015.71431957509,1365.3282090207285,-47.95534803053175,,459
42,5.138301369044883e-34,1.1366561957031642,0.604218015200189,0.024330132736057858,-0.006036968825900747,1.8912250786639035,60.51593858794613,-9.164839212407095,2.886345350171244,0.4727182469829641,0.12357800085468715,137.56106094815812,4684.025535341389,-47.717482224174795,,458
43,1.2648763300081194e-32,1.2214739083604327,0.18360035818761045,0.03298049940978767,-0.025373193970113596,0.8590353575796917,120.14052634040988,-1.138048478494504,2.2120101346850225,0.7403462275659125,-0.0605848813222215,1987.1995299643575,1743.4195530397967,-44.51406023552613,,457
44,3.6066455717570036e-32,1.535376343578289,0.44589436532618776,0.03358823479193343,-0.0013514671256888572,0.24218459685312924,197.46395790696718,-4.497275971993013,1.088321982732159,0.4702317608251042,0.08098371976757746,652.0865106650598,146.66769584735783,-43.46625645421986,,456
45,5.108459312259383e-32,1.7376962426583817,0.6219458402625723,-0.00424445433666918,-0.013012889343224067,0.5222562106058621,134.36748394976325,-9.369852013666243,2.6854146804651777,0.07213926109425334,0.11308543569938487,1486.729047742199,3973.2837362997075,-43.118136735783295,,455
46,6.760545463569364e-32,1.7326310790107657,0.6726933878531994,-0.0028492737077829428,0.015066437162387397,2.9244239646859103,208.14572526764175,-4.245244048342904,1.0843249848317675,0.6764006539596703,-0.012019405327559678,4462.981432634458,3544.400511006975,-42.837931013410355,,454
47,7.949056866357911e-30,1.7843409649173758,0.9608054611285186,-0.027547642242302973,0.008937601386510542,1.8718536328072397,118.33487348170546,-3.751255197835704,2.7810303292568372,0.36819830512404783,0.08953009793363043,333.2711198715599,2328.690678340993,-38.07081111563278,,453
48,1.5844190818882765e-29,1.5582318544602913,0.7540514394097944,-0.0272765336526297,0.014959406082151516,2.805132859288953,204.9625578314429,-0.4281636444878636,2.5223408111716923,0.5216137956005495,-0.005198326268717315,3435.139270704567,386.26469959583187,-37.38106148080652,,452
49,4.365016845901352e-29,1.6665032570432157,0.5772673421777191,0.033252009222774825,-0.0006581809375377085,2.222284320917142,108.12292831133333,-9.622175315806343,2.8224706111106985,0.2669287483318057,-0.0859671727691784,776.7084229747401,872.5785408982989,-36.3676572625078,,451
50,1.791684999705179e-27,1.7805652129919043,0.983367651647437,-0.040167160000626013,0.04399370703090144,1.8813782361572233,62.768490057663776,-7.0855519176158825,0.02141716939162272,0.33754194680226157,0.09347765640998418,1964.9298227532142,1653.407970331775,-32.65295260743002,,450
51,7.106509297432483e-27,1.9717059140224293,0.9633726260801815,-0.016999502614188637,-0.04834018645752656,2.163466823927347,156.82789182420765,-2.2735101781307687,1.4607736120851684,0.17561696798163626,-0.07824655758210866,1984.277204749738,4437.602489702674,-31.275097958621018,,449
52,2.3560759450219234e-26,1.9874867917769774,0.9571559742941853,0.04333806362810254,0.03855763714261355,0.5403120849267922,299.6235678948155,-1.404350014146372,2.9380179989255346,0.6707730160023815,0.08690475545039007,1910.0416464048308,3895.8184216684845,-30.076526532123857,,448
53,3.20909643985462e-26,1.9424703609737632,0.8972796549649531,0.004909028701867421,-0.008151579772930108,3.046832649906245,267.7768213748621,-5.091570668338519,1.6113112200186168,0.4821420106354598,-0.0006836247273766805,4672.220690223356,417.0967516897761,-29.767534617516013,,447
54,3.525718724439351e-26,1.0556860122963072,0.5739660941439488,0.01959038657913785,0.03798363295021101,1.3700873253216315,29.466496973789866,-9.8445531033939,1.9238338307747813,0.34498773674686295,0.06304547766887951,3946.1751440989124,3920.5646005605486,-29.67343972318409,,446
55,4.1515103257953544e-26,1.8046042458349467,0.7253742548372271,-0.031741730742168885,0.03583283948280831,1.5880153066111495,136.30554622573794,-0.7222756842632698,2.3708337363785335,0.5897304795976388,0.09971714935182485,621.3870860129766,4268.212276526906,-29.510051830161522,,445
56,9.216701254166121e-26,1.466180142349327,0.8814183577678809,-0.004221510330913648,-0.024537289483857784,2.7062474365158264,188.5467235660848,-4.819699569140403,0.38112393188007954,0.4284711657876331,-0.015524240691350513,2412.323647137503,1621.1423992006257,-28.712506840117214,,444
57,1.201256151320253e-25,1.3745578157300902,0.7058476975059204,0.01857915977765627,-0.01695702157888588,1.4013047937441558,48.75276421147008,-3.8893945026350707,1.544611949784153,0.1917557630057989,0.013089204431177254,3705.9751377346875,4178.480946262225,-28.44757113707344,,443
